raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22,raw_23,raw_24,raw_25,raw_26,raw_27,raw_28,raw_29,raw_30,raw_31,raw_32,raw_33,raw_34,raw_35,raw_36,raw_37,raw_38,raw_39,raw_40,lb_1,lb_2,lb_3,lb_4,lb_5,lb_6,lb_7,lb_8,lb_9,lb_10,lb_11,lb_12,lb_13,lb_14,lb_15,lb_16,lb_17,lb_18,lb_19,lb_20,lb_21,lb_22,lb_23,lb_24,lb_25,lb_26,lb_27,lb_28,lb_29,lb_30,lb_31,lb_32,lb_33,lb_34,lb_35,lb_36,lb_37,tm_1,tm_2,tm_3,tm_4,tm_5,tm_6,tm_7,tm_8,tm_9,tm_10,tm_11,tm_12,tm_13,tm_14,tm_15,tm_16,tm_17,tm_18,tm_19,tm_20,tm_21,tm_22,tm_23,tm_24,tm_25,tm_26,tm_27,tm_28,tm_29,tm_30,tm_31,tm_32,tm_33,tm_34,tm_35,tm_36,tm_37,filename,animal,box,datetime,ab,version,extra,code_condition_1_1,code_condition_1_2,code_condition_1_3,code_condition_1_4,code_condition_1_5,code_condition_1_6,code_condition_1_7,code_condition_1_8,code_condition_1_9,code_condition_1_10,code_condition_1_11,code_condition_1_12,code_condition_1_13,code_condition_1_14,code_condition_1_15,code_condition_1_16,code_condition_1_17,code_condition_1_18,code_condition_2,code_condition_3,code_condition_4,code_condition_5,code_condition_6_1,code_condition_6_2,code_condition_6_3,code_condition_6_4,code_condition_6_5,code_condition_6_6,code_condition_6_7,code_condition_6_8,code_condition_6_9,code_condition_6_10,code_condition_6_11,code_condition_6_12,code_condition_6_13,code_condition_6_14,code_condition_6_15,code_condition_6_16,code_condition_6_17,code_condition_6_18,code_condition_7_1,code_condition_7_2,code_condition_7_3,code_condition_8_1,code_condition_8_2,code_condition_8_3,code_condition_9,code_condition_10,code_condition_11,code_condition_12_1,code_condition_12_2,code_condition_12_3,code_condition_12_4,code_condition_12_5,code_condition_12_6,code_condition_12_7,code_condition_12_8,code_condition_12_9,code_condition_12_10,code_condition_12_11,code_condition_12_12,code_condition_12_13,code_condition_12_14,code_condition_12_15,code_condition_12_16,code_condition_12_17,code_condition_12_18,code_condition_13,code_condition_14_1,code_condition_14_2,code_condition_15,code_condition_16,code_condition_17,code_condition_18,code_condition_19,code_condition_20,code_condition_21,code_condition_22,code_condition_23,code_condition_24,code_condition_25,code_condition_26,code_condition_27,code_condition_28,code_condition_29,code_condition_30,code_condition_31,code_condition_32,code_condition_33_1,code_condition_33_2,code_condition_33_3,code_condition_33_4,code_condition_34,code_condition_35,code_condition_36,code_condition_37
2121,1002,65424,1001,1100,2201,2011,2022,1198,1400,1199,4001,1111,65424,1121,65424,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2121,1002,1001,1100,2201,NaN,2011,2022,1198,1400,1199,4001,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,4532.15406666667,4532.15606666667,4532.80096666667,4532.80433333333,4533.31486666667,NaN,4533.31586666667,4533.31686666667,4533.31923333333,4533.3309,4533.33186666667,4533.33286666667,4533.33786666667,4536.85436666667,4537.18033333333,4537.19033333333,4538.19033333333,4538.2072,4538.20816666667,4538.2092,4538.27416666667,4538.47513333333,4538.54013333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4538.55013333333,NaN,NaN,NaN,NaN,4539.47596666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2127,1002,65424,1001,1100,2201,2011,2026,1198,1400,1199,4007,1111,65424,1121,1141,1123,65424,1022,1400,1190,1023,65424,1124,1024,1124,1025,1124,1026,1124,1027,65424,1124,1028,1124,1030,65424,3199,NaN,NaN,2127,1002,1001,1100,2201,NaN,2011,2026,1198,1400,1199,4007,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,NaN,NaN,NaN,NaN,3199,4539.478,4539.48,4540.1319,4540.13523333333,4540.6458,NaN,4540.6468,4540.6478,4540.65016666667,4540.6618,4540.6628,4540.6638,4540.6688,4542.68253333333,4543.19143333333,4543.20143333333,4544.20146666667,4544.2183,4544.2193,4544.2203,4544.28526666667,4544.48626666667,4544.55123333333,4544.75223333333,4544.8172,4545.01816666667,4545.08316666667,4545.28413333333,4545.34913333333,4545.5501,4545.6151,4545.6251,NaN,NaN,NaN,NaN,4546.50296666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2123,1002,65424,1001,1100,2201,2013,2022,1198,1400,1199,4003,1111,1039,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2123,1002,1001,1100,2201,NaN,2013,2022,1198,1400,1199,4003,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,4546.50496666667,4546.50696666667,4547.13786666667,4547.1412,4547.65983333333,NaN,4547.66083333333,4547.6618,4547.66413333333,4547.6758,4547.6768,4547.6778,4547.6828,4548.0939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4548.14573333333,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2123,1002,65424,1001,1100,2201,2013,2022,1198,1400,1199,4003,1111,65424,1039,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2123,1002,1001,1100,2201,NaN,2013,2022,1198,1400,1199,4003,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,4548.14773333333,4548.14973333333,4548.72363333333,4548.72696666667,4549.24656666667,NaN,4549.24756666667,4549.24856666667,4549.2509,4549.26156666667,4549.26256666667,4549.26356666667,4549.26856666667,4549.69066666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4549.7325,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2123,1002,65424,1001,1100,2201,2013,2022,1198,1400,1199,4003,1111,1039,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2123,1002,1001,1100,2201,NaN,2013,2022,1198,1400,1199,4003,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,4549.7345,4549.7365,4550.2374,4550.24076666667,4550.74933333333,NaN,4550.75033333333,4550.75133333333,4550.7537,4550.76433333333,4550.76533333333,4550.76633333333,4550.77133333333,4551.08946666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4551.1353,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2124,1002,65424,1001,1100,2201,2011,2024,1198,1400,1199,4004,1111,65424,1121,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1025,1124,65424,1026,1124,1030,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2124,1002,1001,1100,2201,NaN,2011,2024,1198,1400,1199,4004,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,4551.13726666667,4551.13926666667,4551.6542,4551.65756666667,4552.16813333333,NaN,4552.16913333333,4552.17013333333,4552.17246666667,4552.18413333333,4552.18513333333,4552.18613333333,4552.19113333333,4553.7039,4554.03886666667,4554.05686666667,4555.05686666667,4555.0737,4555.0747,4555.0757,4555.1407,4555.34166666667,4555.40666666667,4555.60763333333,4555.67263333333,4555.8736,4555.93856666667,NaN,NaN,NaN,NaN,4555.94856666667,NaN,NaN,NaN,NaN,4556.77146666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2121,1002,65424,1001,1100,2201,2011,2022,1198,1400,1199,4001,1111,65424,1121,65424,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2121,1002,1001,1100,2201,NaN,2011,2022,1198,1400,1199,4001,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,4556.77346666667,4556.77546666667,4557.41736666667,4557.4207,4557.9303,NaN,4557.9313,4557.9323,4557.93463333333,4557.9453,4557.9463,4557.9473,4557.9523,4561.46876666667,4561.93673333333,4561.95573333333,4562.95573333333,4562.97256666667,4562.97356666667,4562.97456666667,4563.03953333333,4563.24053333333,4563.3055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4563.3155,NaN,NaN,NaN,NaN,4564.1284,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2121,1002,65424,1001,1100,2201,2011,2022,1198,1400,1199,4001,1111,65424,1121,1141,1123,65424,1022,1400,1190,1023,1124,65424,1024,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2121,1002,1001,1100,2201,NaN,2011,2022,1198,1400,1199,4001,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,4564.1304,4564.1324,4564.7503,4564.75366666667,4565.26323333333,NaN,4565.26423333333,4565.26523333333,4565.26756666667,4565.27723333333,4565.27823333333,4565.27923333333,4565.28423333333,4568.29976666667,4568.8367,4568.8527,4569.85273333333,4569.86956666667,4569.87056666667,4569.87156666667,4569.93653333333,4570.1375,4570.2025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4570.2125,NaN,NaN,NaN,NaN,4571.15036666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2125,1002,65424,1001,1100,2201,2012,2024,1198,1400,1199,4005,1111,65424,1121,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,65424,1025,1124,1026,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2125,1002,1001,1100,2201,NaN,2012,2024,1198,1400,1199,4005,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,4571.15236666667,4571.15436666667,4571.82026666667,4571.8236,4572.3412,NaN,4572.3422,4572.3432,4572.34553333333,4572.3572,4572.3582,4572.3592,4572.3642,4574.3779,4574.79383333333,4574.81383333333,4579.81426666667,4579.8221,4579.8231,4579.8241,4579.8891,4580.09006666667,4580.15506666667,4580.35603333333,4580.421,4580.62196666667,4580.68696666667,NaN,NaN,NaN,NaN,4580.69696666667,NaN,NaN,NaN,NaN,4587.427,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2126,1002,65424,1001,1100,2201,2013,2024,1198,1400,1199,4006,1111,65424,1039,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2126,1002,1001,1100,2201,NaN,2013,2024,1198,1400,1199,4006,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,4587.429,4587.431,4588.0699,4588.07323333333,4588.58983333333,NaN,4588.59083333333,4588.59183333333,4588.59416666667,4588.60583333333,4588.6068,4588.6078,4588.6128,4589.1129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4589.15973333333,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2125,1002,65424,1001,1100,2201,2012,2024,1198,1400,1199,4005,1111,65424,1121,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,65424,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2125,1002,1001,1100,2201,NaN,2012,2024,1198,1400,1199,4005,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,4589.16173333333,4589.16373333333,4589.73863333333,4589.742,4590.26056666667,NaN,4590.26156666667,4590.26256666667,4590.26493333333,4590.27556666667,4590.27656666667,4590.27756666667,4590.28256666667,4591.79536666667,4592.27026666667,4592.28226666667,4597.28273333333,4597.28956666667,4597.29053333333,4597.29153333333,4597.35653333333,4597.5575,4597.6225,4597.82346666667,4597.88846666667,4598.08943333333,4598.15443333333,NaN,NaN,NaN,NaN,4598.16443333333,NaN,NaN,NaN,NaN,4600.50206666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2128,1002,65424,1001,1100,2201,2012,2026,1198,1400,1199,4008,1111,65424,1121,65424,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,65424,1027,1124,1028,1124,1030,65424,3199,NaN,NaN,2128,1002,1001,1100,2201,NaN,2012,2026,1198,1400,1199,4008,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,NaN,NaN,NaN,NaN,3199,4600.50406666667,4600.5061,4601.17596666667,4601.17933333333,4601.6989,NaN,4601.6999,4601.7009,4601.70326666667,4601.7149,4601.7159,4601.7169,4601.7219,4604.23656666667,4604.5505,4604.5725,4609.57293333333,4609.58076666667,4609.58176666667,4609.58276666667,4609.64773333333,4609.8487,4609.9137,4610.11466666667,4610.17966666667,4610.38063333333,4610.44563333333,4610.6466,4610.7116,4610.91356666667,4610.97856666667,4610.98856666667,NaN,NaN,NaN,NaN,4612.8433,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2122,1002,65424,1001,1100,2201,2012,2022,1198,1400,1199,4002,1111,1039,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2122,1002,1001,1100,2201,NaN,2012,2022,1198,1400,1199,4002,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,4612.8453,4612.8473,4613.50316666667,4613.50653333333,4614.0231,NaN,4614.0241,4614.0251,4614.02746666667,4614.0391,4614.0401,4614.0411,4614.0461,4614.4232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4614.47603333333,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2129,1002,65424,1001,1100,2201,2013,2026,1198,1400,1199,4009,1111,65424,1041,1031,65424,1032,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2129,1002,1001,1100,2201,NaN,2013,2026,1198,1400,1199,4009,1111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1041,1031,1032,1400,NaN,4614.47803333333,4614.48003333333,4614.98396666667,4614.9873,4615.4929,NaN,4615.4939,4615.4949,4615.49726666667,4615.5089,4615.5099,4615.5109,4615.5159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4618.30346666667,4618.30466666667,4619.3055,4619.31633333333,NaN,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
1002,65424,1001,1100,2201,2013,2026,1198,1400,1199,4009,1111,65424,1121,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1025,1124,65424,1026,1124,1027,1124,1028,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,1002,1001,1100,2201,NaN,2013,2026,1198,1400,1199,4009,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,NaN,NaN,NaN,NaN,3199,NaN,4619.31933333333,4620.2172,4620.22056666667,4620.73713333333,NaN,4620.73813333333,4620.73913333333,4620.74146666667,4620.75213333333,4620.75313333333,4620.75413333333,4620.75913333333,4623.7757,4624.15263333333,4624.16163333333,4634.16133333333,4634.17916666667,4634.18016666667,4634.18116666667,4634.24616666667,4634.44713333333,4634.51213333333,4634.7131,4634.77806666667,4634.97903333333,4635.04403333333,4635.245,4635.31,4635.51096666667,4635.57596666667,4635.58596666667,NaN,NaN,NaN,NaN,4639.65236666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
